search_term,title,url,asin,price,price_strikethrough,currency,rating,reviews_count,image_url,sales_volume,is_amazons_choice,is_sponsored,shipping_information
phones,"AT&T CL2940 Corded Phone with Speakerphone, Extra-Large Tilt Display/Buttons, Caller ID/Call Waiting and Audio Assist, Black",https://www.amazon.com/AT-CL2940-waiting-Speakerphone-Display/dp/B009R5VTX6/ref=sr_1_27?dib=eyJ2IjoiMSJ9.6chvMjlQ1cP3pxXBfVHvXeF0OfcLzPKZtY9pKXiuiutmac9fEnWA4c1EBe-WWovY8KcGrgfZsWRf3gAGLeQGOWm-KbQMazvnQ41LJoyZZ8P6TiB8WhDuqRtVLySqLz6UU3WyLijLRulAF4LJrGQsNouetSqFVdnIyz-Wk6j2AJ-Zd4Ki5FhMcF-vJGtS7IltcFgGk0v-KgIZMymKYsDZ6NBNk2IN4JGoRsGnbTYSuxA.W-EYoM-uohcHTOo1TcTN6Yo3ei45-jlH5Cc4i36jX3o&dib_tag=se&keywords=phones&qid=1746659424&sr=8-27,B009R5VTX6,38.99,,USD,4.2,10392,https://m.media-amazon.com/images/I/719xAuQSNEL._AC_UY218_.jpg,800+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Sat, May 10"
phones,"Panasonic Cordless Phone, Easy to Use with Large Display and Big Buttons, Flashing Favorites Key, Built in Flashlight, Call Block, Volume Boost, Talking Caller ID, 2 Cordless Handsets - KX-TGU433W",https://www.amazon.com/Panasonic-Cordless-Flashing-Favorites-Flashlight/dp/B0CZ9V51TK/ref=sr_1_28?dib=eyJ2IjoiMSJ9.6chvMjlQ1cP3pxXBfVHvXeF0OfcLzPKZtY9pKXiuiutmac9fEnWA4c1EBe-WWovY8KcGrgfZsWRf3gAGLeQGOWm-KbQMazvnQ41LJoyZZ8P6TiB8WhDuqRtVLySqLz6UU3WyLijLRulAF4LJrGQsNouetSqFVdnIyz-Wk6j2AJ-Zd4Ki5FhMcF-vJGtS7IltcFgGk0v-KgIZMymKYsDZ6NBNk2IN4JGoRsGnbTYSuxA.W-EYoM-uohcHTOo1TcTN6Yo3ei45-jlH5Cc4i36jX3o&dib_tag=se&keywords=phones&qid=1746659424&sr=8-28,B0CZ9V51TK,74.99,89.99,USD,4.2,1323,https://m.media-amazon.com/images/I/71m-9WM8CXL._AC_UY218_.jpg,300+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"SAMSUNG Galaxy A42 5G, Factory Unlocked, US Version, 128GB, Black (Renewed)",https://www.amazon.com/Unlocked-Samsung-A42-128GB-SM-A426UZABXAA/dp/B097C3TS3Q/ref=sr_1_29?dib=eyJ2IjoiMSJ9.6chvMjlQ1cP3pxXBfVHvXeF0OfcLzPKZtY9pKXiuiutmac9fEnWA4c1EBe-WWovY8KcGrgfZsWRf3gAGLeQGOWm-KbQMazvnQ41LJoyZZ8P6TiB8WhDuqRtVLySqLz6UU3WyLijLRulAF4LJrGQsNouetSqFVdnIyz-Wk6j2AJ-Zd4Ki5FhMcF-vJGtS7IltcFgGk0v-KgIZMymKYsDZ6NBNk2IN4JGoRsGnbTYSuxA.W-EYoM-uohcHTOo1TcTN6Yo3ei45-jlH5Cc4i36jX3o&dib_tag=se&keywords=phones&qid=1746659424&sr=8-29,B097C3TS3Q,104.49,129.0,USD,4.1,792,https://m.media-amazon.com/images/I/61+1P+zaZTS._AC_UY218_.jpg,3K+ bought in past month,False,False,FREE delivery May 15 - 19 Or fastest delivery May 15 - 16
phones,"SAMSUNG Galaxy A13 LTE, Factory Unlocked Smartphone, Android Cell Phone, Water Resistant, 50MP Camera, US Version, 32GB, Black (Renewed)",https://www.amazon.com/SAMSUNG-Galaxy-A13-LTE-32GB/dp/B09Z8P34NM/ref=sr_1_30?dib=eyJ2IjoiMSJ9.6chvMjlQ1cP3pxXBfVHvXeF0OfcLzPKZtY9pKXiuiutmac9fEnWA4c1EBe-WWovY8KcGrgfZsWRf3gAGLeQGOWm-KbQMazvnQ41LJoyZZ8P6TiB8WhDuqRtVLySqLz6UU3WyLijLRulAF4LJrGQsNouetSqFVdnIyz-Wk6j2AJ-Zd4Ki5FhMcF-vJGtS7IltcFgGk0v-KgIZMymKYsDZ6NBNk2IN4JGoRsGnbTYSuxA.W-EYoM-uohcHTOo1TcTN6Yo3ei45-jlH5Cc4i36jX3o&dib_tag=se&keywords=phones&qid=1746659424&sr=8-30,B09Z8P34NM,98.99,134.44,USD,4.1,870,https://m.media-amazon.com/images/I/61IX+1qw35L._AC_UY218_.jpg,500+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"AT&T BL102-4 DECT 6.0 4-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",https://www.amazon.com/AT-BL102-4-4-Handset-Answering-Unsurpassed/dp/B086QC62JR/ref=sr_1_31?dib=eyJ2IjoiMSJ9.6chvMjlQ1cP3pxXBfVHvXeF0OfcLzPKZtY9pKXiuiutmac9fEnWA4c1EBe-WWovY8KcGrgfZsWRf3gAGLeQGOWm-KbQMazvnQ41LJoyZZ8P6TiB8WhDuqRtVLySqLz6UU3WyLijLRulAF4LJrGQsNouetSqFVdnIyz-Wk6j2AJ-Zd4Ki5FhMcF-vJGtS7IltcFgGk0v-KgIZMymKYsDZ6NBNk2IN4JGoRsGnbTYSuxA.W-EYoM-uohcHTOo1TcTN6Yo3ei45-jlH5Cc4i36jX3o&dib_tag=se&keywords=phones&qid=1746659424&sr=8-31,B086QC62JR,99.95,,USD,4.2,29325,https://m.media-amazon.com/images/I/81Hje8aE6FL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"CB68 Unlocked Smartphone, 6.74” HD+ Display, 4G LTE Volte, Android 14, UNISOC SC9863 Octa-Core, 3GB RAM + 16GB Storage (Expandable up to 128GB), 4000mAh Battery, Dual SIM, Type-C",https://www.amazon.com/CB68-Unlocked-Smartphone-Octa-Core-Expandable/dp/B0DNGLB3NF/ref=sr_1_32?dib=eyJ2IjoiMSJ9.6chvMjlQ1cP3pxXBfVHvXeF0OfcLzPKZtY9pKXiuiutmac9fEnWA4c1EBe-WWovY8KcGrgfZsWRf3gAGLeQGOWm-KbQMazvnQ41LJoyZZ8P6TiB8WhDuqRtVLySqLz6UU3WyLijLRulAF4LJrGQsNouetSqFVdnIyz-Wk6j2AJ-Zd4Ki5FhMcF-vJGtS7IltcFgGk0v-KgIZMymKYsDZ6NBNk2IN4JGoRsGnbTYSuxA.W-EYoM-uohcHTOo1TcTN6Yo3ei45-jlH5Cc4i36jX3o&dib_tag=se&keywords=phones&qid=1746659424&sr=8-32,B0DNGLB3NF,49.99,,USD,3.1,13,https://m.media-amazon.com/images/I/51pA45alpnL._AC_UY218_.jpg,100+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"AT&T EL51203 2 Handset DECT 6.0 Cordless Home Phone Full-Duplex Handset Speakerphone, Backlit Display, Lighted Keypad, Caller ID/Call Waiting, Phonebook, Eco Mode, Voicemail Key, Quiet Mode,Intercom",https://www.amazon.com/AT-Full-Duplex-Speakerphone-Phonebook-Voicemail/dp/B00N22M0XS/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-33,B00N22M0XS,35.99,43.95,USD,4.3,36729,https://m.media-amazon.com/images/I/71yY8CDrnxL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,Moto G Play | 2024 | Unlocked | Made for US 4/64GB | 50MP Camera | Sapphire Blue,https://www.amazon.com/Moto-Play-Unlocked-Camera-Sapphire/dp/B0CP6DDN1H/ref=sr_1_34?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-34,B0CP6DDN1H,127.99,149.99,USD,4.0,2170,https://m.media-amazon.com/images/I/61xk4XNRktL._AC_UY218_.jpg,1K+ bought in past month,False,False,FREE delivery May 13 - 19 Or fastest delivery May 13 - 15
phones,"Apple iPhone 11, 64GB, Black - Unlocked (Renewed)",https://www.amazon.com/Apple-iPhone-11-64GB-Black/dp/B07ZPKN6YR/ref=sr_1_35?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-35,B07ZPKN6YR,199.0,222.6,USD,4.2,55890,https://m.media-amazon.com/images/I/61MG3m5FhIL._AC_UY218_.jpg,2K+ bought in past month,False,False,"FREE delivery Sat, May 10"
phones,Motorola Moto G Power 5G | 2023 | Unlocked | Made for US 4/128GB | 50 MPCamera | Mineral Black,https://www.amazon.com/Motorola-Power-Unlocked-MPCamera-Mineral/dp/B0D9927L49/ref=sr_1_36?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-36,B0D9927L49,149.99,,USD,4.2,1795,https://m.media-amazon.com/images/I/61QKKdjHV0L._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"TracFone Moto g Pure (2021), 32GB, Blue - Prepaid Smartphone (Locked/Renewed)",https://www.amazon.com/TracFone-Moto-Pure-32GB-Blue/dp/B0C7LNLS9P/ref=sr_1_37?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-37,B0C7LNLS9P,24.99,53.55,USD,4.3,263,https://m.media-amazon.com/images/I/71zGrrAe5NL._AC_UY218_.jpg,500+ bought in past month,False,False,FREE delivery May 18 - 23 on $35 of items shipped by AmazonOr fastest delivery May 18 - 21
phones,Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Caramel Latte,https://www.amazon.com/Stylus-Unlocked-256GB-Camera-Caramel/dp/B0D1ZFS9GH/ref=sr_1_38?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-38,B0D1ZFS9GH,299.99,399.99,USD,4.6,685,https://m.media-amazon.com/images/I/61LE9-6KxdL._AC_UY218_.jpg,500+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"SAMSUNG Galaxy Z Fold 6 AI Cell Phone, 512GB Unlocked Android Smartphone, Circle to Search, Handsfree Live Interpreter, AI Photo Edits, Large Screen, 2024,US 1 Yr Manufacturer Warranty, Pink",https://www.amazon.com/SAMSUNG-Smartphone-Handsfree-Interpreter-Manufacturer/dp/B0D192ZJ98/ref=sr_1_39?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-39,B0D192ZJ98,2019.99,,USD,4.3,350,https://m.media-amazon.com/images/I/61O9rJ8hHnL._AC_UY218_.jpg,50+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,TCL Go Flip 2 4058G 8GB Factory Unlocked 4G LTE GSM Smart Flip Phone (Renewed),https://www.amazon.com/TCL-4058G-Factory-Unlocked-Renewed/dp/B0BKRG5S8J/ref=sr_1_40?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-40,B0BKRG5S8J,38.95,49.99,USD,3.9,116,https://m.media-amazon.com/images/I/610WzDcKdVL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"Samsung Galaxy S22 Smartphone, Factory Unlocked Android Cell Phone, 128GB, 8K Camera & Video, Brightest Display, Long Battery Life, Fast 4nm Processor, US Version, Phantom Black (Renewed)",https://www.amazon.com/Samsung-Smartphone-Unlocked-Brightest-Processor/dp/B09V5LDZQ4/ref=sr_1_41?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-41,B09V5LDZQ4,204.36,230.05,USD,3.9,3176,https://m.media-amazon.com/images/I/61M4ndNetDL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Sat, May 10 Or fastest delivery Fri, May 9"
phones,"Panasonic Corded/Cordless Phone with Advanced Call Block, 2-Way Recording and Digital Answering Machine, 1 Handset Expandable up to 6 Cordless Handsets - KX-TGF850B (Black)",https://www.amazon.com/Panasonic-Cordless-Recording-Answering-Expandable/dp/B0CSGBTF1W/ref=sr_1_42?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-42,B0CSGBTF1W,69.99,79.99,USD,4.2,395,https://m.media-amazon.com/images/I/71NSduTfeqL._AC_UY218_.jpg,200+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"Panasonic Cordless Phone with Answering Machine, Link2Cell Bluetooth, Voice Assistant and Advanced Call Blocking, Expandable System with 3 Handsets - KX-TGD863W (White)",https://www.amazon.com/Panasonic-Answering-Link2Cell-Bluetooth-Expandable/dp/B0BZG7N8LW/ref=sr_1_43?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-43,B0BZG7N8LW,99.99,,USD,4.3,1908,https://m.media-amazon.com/images/I/71u44G679tL._AC_UY218_.jpg,200+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"VTech AM18447 Main Console 4-Line Expandable Small Business Office Phone System with Answering Machine, Intercom, Auto Attendant & Music on Hold, Black",https://www.amazon.com/VTech-AM18447-Expandable-Answering-Attendant/dp/B0757B9VFG/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-44,B0757B9VFG,0.0,,USD,4.2,1261,https://m.media-amazon.com/images/I/81mHDDRoTxL._AC_UY218_.jpg,100+ bought in past month,False,False,
phones,"DOOGEE S118 Pro (2025) Rugged Smartphone 5G,10800mAh(33W) 24GB+512GB/2TB Rugged Phone,DDR5,108MP+20MP Night Vision,6.6''FHD+120Hz Rugged Unlocked Cell Phone,Dual SIM/Dual Unlock/NFC/GPS/OTG/WiFi 6",https://www.amazon.com/DOOGEE-Rugged-Smartphone-10800mAh-Unlocked/dp/B0DPM36MFY/ref=sr_1_45?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-45,B0DPM36MFY,341.99,449.99,USD,4.6,78,https://m.media-amazon.com/images/I/81TvzpoPWDL._AC_UY218_.jpg,,False,False,"FREE delivery Mon, May 12"
phones,Nokia C2 2E | Android 11 (Go Edition) | Unlocked Smartphone | All Day Battery | 2/32GB | 5.7-Inch Screen | International Version | Blue,https://www.amazon.com/Nokia-Android-Unlocked-Smartphone-5-7-Inch/dp/B0CJCTW1C5/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-46,B0CJCTW1C5,59.99,,USD,3.2,292,https://m.media-amazon.com/images/I/71PGVVHz08L._AC_UY218_.jpg,100+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,Nokia 2780 Flip | Unlocked | Universally Compatible with All Mobile Carriers | Black,https://www.amazon.com/Nokia-Unlocked-Universally-Compatible-Carriers/dp/B0D3RWZ39S/ref=sr_1_47?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-47,B0D3RWZ39S,89.99,,USD,3.7,1508,https://m.media-amazon.com/images/I/51rf6mtbcdL._AC_UY218_.jpg,1K+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_48?dib=eyJ2IjoiMSJ9.Svi1rwcu5RjeMMhZhfzOVAKs_9zVYKTkof0ssHlZqPGhOeIhabW1xCnBB91x_3xKHhdGkwpnmn9h8DQL-FbTGsxploVraZ3f3ZkDnk22zOvnSlF6wbipdefH172S0RMb4gKXzRIPL-W1teGHbjBZhhghNI04X2uaalvG-OP0DsHJwL25tPEiP5brDsF9IZqdTfhqJx1ajOpEUZb9-gaSYiMK-04VyADAzl6IgjU8UR8.KWYlKdgO__9l_-MwuFCk7duCGAZfk-QwfWYRMVFlQg8&dib_tag=se&keywords=phones&qid=1746659427&sr=8-48,B0CSB22F9C,179.5,,USD,4.3,2183,https://m.media-amazon.com/images/I/61nmDdSEuUL._AC_UY218_.jpg,2K+ bought in past month,False,False,"FREE delivery Mon, May 12"
phones,"AT&T CD4930 Corded Phone with Digital Answering System and Caller ID, Extra-Large Tilt Display & Buttons, Black",https://www.amazon.com/AT-CD4930-Corded-Answering-System/dp/B0764KJ4RK/ref=sr_1_49?dib=eyJ2IjoiMSJ9.X8UMEGz_HU0wbK8ay4HTlLAjfFiZt_cHRhTS97by_ghfZobYa6Dxd0GVBF3TN1hy326iPKsK6RfOH0wU8Qd8I9PhpyjSroR3n_v16qISzEYKfZytG4e-_PbIHboxmDluGbsLaIbcC7gD8cFWgypefH9KnUZZwrsOrpAoIQ1OZGTNTERfBCztliNJjK1kqRONP9yTNiAPbpmY9c85pIYg543BhdvAm3YWtYKCUBoJTRQ.kUOBw7iwETfR1qzh6gbG1ygk3ouL-IC_SrLRTVH2M2I&dib_tag=se&keywords=phones&qid=1746659430&sr=8-49,B0764KJ4RK,44.7,49.95,USD,4.4,13913,https://m.media-amazon.com/images/I/81CieiOfbqL._AC_UY218_.jpg,400+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,Bold K50 | 5G| 2024 | 3-Day Battery | Unlocked | 6.7” FHD+ 3D AMOLED | 256/8GB | Triple 64MP Camera | US Version | US Warranty | Purple,https://www.amazon.com/Battery-Unlocked-AMOLED-Version-Warranty/dp/B0D897WH4K/ref=sr_1_50?dib=eyJ2IjoiMSJ9.X8UMEGz_HU0wbK8ay4HTlLAjfFiZt_cHRhTS97by_ghfZobYa6Dxd0GVBF3TN1hy326iPKsK6RfOH0wU8Qd8I9PhpyjSroR3n_v16qISzEYKfZytG4e-_PbIHboxmDluGbsLaIbcC7gD8cFWgypefH9KnUZZwrsOrpAoIQ1OZGTNTERfBCztliNJjK1kqRONP9yTNiAPbpmY9c85pIYg543BhdvAm3YWtYKCUBoJTRQ.kUOBw7iwETfR1qzh6gbG1ygk3ouL-IC_SrLRTVH2M2I&dib_tag=se&keywords=phones&qid=1746659430&sr=8-50,B0D897WH4K,199.99,,USD,4.1,160,https://m.media-amazon.com/images/I/71KIwlL2QmL._AC_UY218_.jpg,300+ bought in past month,False,False,"FREE delivery Mon, May 12 Or fastest delivery Fri, May 9"
phones,"SAMSUNG Galaxy S20+ 5G, US Version, 128GB, Cloud Blue - Unlocked (Renewed)",https://www.amazon.com/Galaxy-S20-5G-Unlocked-Smartphone/dp/B08FRTH1KJ/ref=sr_1_51?dib=eyJ2IjoiMSJ9.X8UMEGz_HU0wbK8ay4HTlLAjfFiZt_cHRhTS97by_ghfZobYa6Dxd0GVBF3TN1hy326iPKsK6RfOH0wU8Qd8I9PhpyjSroR3n_v16qISzEYKfZytG4e-_PbIHboxmDluGbsLaIbcC7gD8cFWgypefH9KnUZZwrsOrpAoIQ1OZGTNTERfBCztliNJjK1kqRONP9yTNiAPbpmY9c85pIYg543BhdvAm3YWtYKCUBoJTRQ.kUOBw7iwETfR1qzh6gbG1ygk3ouL-IC_SrLRTVH2M2I&dib_tag=se&keywords=phones&qid=1746659430&sr=8-51,B08FRTH1KJ,189.99,,USD,4.0,1477,https://m.media-amazon.com/images/I/61l9R2X+WNL._AC_UY218_.jpg,100+ bought in past month,False,False,"FREE delivery Sat, May 10 Or fastest delivery Fri, May 9"
